Date,EOG,HAL,PXD,SLB,WLL,XES,XOP,EOG-RET,HAL-RET,PXD-RET,SLB-RET,WLL-RET,XES-RET,XOP-RET
28174.00,,6.72,,3.84,,,,,,,,,,
28173.00,,6.80,,3.88,,,,,,,,,,
28172.00,,6.84,,3.97,,,,,,,,,,
28171.00,,6.81,,3.96,,,,,,,,,,
28170.00,,6.80,,3.97,,,,,,,,,,
28167.00,,6.71,,3.96,,,,,,,,,,
28166.00,,6.80,,3.99,,,,,,,,,,
28165.00,,6.83,,4.05,,,,,,,,,,
28164.00,,6.96,,4.12,,,,,,,,,,
28163.00,,6.99,,4.13,,,,,,,,,,
28160.00,,7.05,,4.18,,,,,,,,,,
28159.00,,6.96,,4.10,,,,,,,,,,
28158.00,,6.96,,4.09,,,,,,,,,,
28157.00,,7.04,,4.07,,,,,,,,,,
28156.00,,6.80,,3.94,,,,,,,,,,
28153.00,,6.62,,3.82,,,,,,,,,,
28152.00,,6.54,,3.75,,,,,,,,,,
28151.00,,6.53,,3.74,,,,,,,,,,
28150.00,,6.71,,3.83,,,,,,,,,,
28149.00,,6.92,,3.91,,,,,,,,,,
28146.00,,7.16,,3.90,,,,,,,,,,
28145.00,,7.11,,3.89,,,,,,,,,,
28144.00,,7.16,,3.93,,,,,,,,,,
28143.00,,7.13,,3.89,,,,,,,,,,
28142.00,,7.14,,3.95,,,,,,,,,,
28139.00,,7.17,,3.99,,,,,,,,,,
28138.00,,7.16,,3.98,,,,,,,,,,
28137.00,,6.95,,3.94,,,,,,,,,,
28136.00,,6.95,,3.90,,,,,,,,,,
28135.00,,7.19,,4.02,,,,,,,,,,
28132.00,,7.11,,4.05,,,,,,,,,,
28131.00,,7.23,,4.08,,,,,,,,,,
28130.00,,7.30,,4.08,,,,,,,,,,
28129.00,,7.35,,4.15,,,,,,,,,,
28128.00,,7.65,,4.25,,,,,,,,,,
28125.00,,7.77,,4.24,,,,,,,,,,
28124.00,,7.69,,4.18,,,,,,,,,,
28123.00,,7.75,,4.16,,,,,,,,,,
28122.00,,7.86,,4.21,,,,,,,,,,
28121.00,,7.78,,4.16,,,,,,,,,,
28118.00,,7.72,,4.10,,,,,,,,,,
28117.00,,7.72,,4.10,,,,,,,,,,
28116.00,,7.63,,4.12,,,,,,,,,,
28115.00,,7.59,,4.13,,,,,,,,,,
28114.00,,7.51,,4.12,,,,,,,,,,
28111.00,,7.42,,4.16,,,,,,,,,,
28110.00,,7.57,,4.17,,,,,,,,,,
28109.00,,7.68,,4.20,,,,,,,,,,
28108.00,,7.78,,4.21,,,,,,,,,,
28107.00,,7.75,,4.19,,,,,,,,,,
28104.00,,7.78,,4.26,,,,,,,,,,
28103.00,,7.84,,4.31,,,,,,,,,,
28102.00,,7.89,,4.34,,,,,,,,,,
28101.00,,7.83,,4.33,,,,,,,,,,
28100.00,,7.86,,4.34,,,,,,,,,,
28097.00,,7.84,,4.32,,,,,,,,,,
28096.00,,7.90,,4.30,,,,,,,,,,
28095.00,,7.95,,4.29,,,,,,,,,,
28094.00,,7.80,,4.24,,,,,,,,,,
28093.00,,7.69,,4.23,,,,,,,,,,
28090.00,,7.78,,4.33,,,,,,,,,,
28089.00,,7.78,,4.37,,,,,,,,,,
28088.00,,7.78,,4.37,,,,,,,,,,
28087.00,,7.80,,4.32,,,,,,,,,,
28086.00,,7.83,,4.34,,,,,,,,,,
28083.00,,7.81,,4.33,,,,,,,,,,
28082.00,,7.78,,4.29,,,,,,,,,,
28081.00,,7.65,,4.21,,,,,,,,,,
28080.00,,7.62,,4.15,,,,,,,,,,
28079.00,,7.56,,4.07,,,,,,,,,,
28076.00,,7.36,,4.03,,,,,,,,,,
28075.00,,7.45,,4.04,,,,,,,,,,
28074.00,,7.35,,4.00,,,,,,,,,,
28073.00,,7.28,,3.98,,,,,,,,,,
28072.00,,7.39,,3.96,,,,,,,,,,
28069.00,,7.45,,4.04,,,,,,,,,,
28068.00,,7.56,,4.18,,,,,,,,,,
28067.00,,7.48,,4.19,,,,,,,,,,
28066.00,,7.57,,4.25,,,,,,,,,,
28065.00,,7.57,,4.25,,,,,,,,,,
28062.00,,7.59,,4.24,,,,,,,,,,
28061.00,,7.65,,4.20,,,,,,,,,,
28060.00,,7.68,,4.23,,,,,,,,,,
28059.00,,7.54,,4.19,,,,,,,,,,
28058.00,,7.44,,4.13,,,,,,,,,,
28055.00,,7.42,,4.09,,,,,,,,,,
28054.00,,7.42,,4.11,,,,,,,,,,
28053.00,,7.63,,4.13,,,,,,,,,,
28052.00,,7.45,,4.13,,,,,,,,,,
28051.00,,7.62,,4.25,,,,,,,,,,
28048.00,,7.69,,4.28,,,,,,,,,,
28047.00,,7.77,,4.33,,,,,,,,,,
28046.00,,7.87,,4.37,,,,,,,,,,
28045.00,,7.84,,4.30,,,,,,,,,,
28044.00,,7.86,,4.36,,,,,,,,,,
28041.00,,7.90,,4.38,,,,,,,,,,
28040.00,,7.86,,4.35,,,,,,,,,,
28039.00,,7.80,,4.34,,,,,,,,,,
28038.00,,7.83,,4.34,,,,,,,,,,
28037.00,,7.87,,4.37,,,,,,,,,,
28034.00,,7.86,,4.37,,,,,,,,,,
28033.00,,8.05,,4.40,,,,,,,,,,
28032.00,,8.07,,4.43,,,,,,,,,,
28031.00,,8.17,,4.48,,,,,,,,,,
28030.00,,8.26,,4.51,,,,,,,,,,
28027.00,,8.20,,4.42,,,,,,,,,,
28026.00,,8.12,,4.40,,,,,,,,,,
28025.00,,8.20,,4.45,,,,,,,,,,
28024.00,,8.24,,4.40,,,,,,,,,,
28023.00,,8.20,,4.34,,,,,,,,,,
28020.00,,8.17,,4.35,,,,,,,,,,
28019.00,,7.99,,4.33,,,,,,,,,,
28018.00,,7.81,,4.34,,,,,,,,,,
28017.00,,7.75,,4.29,,,,,,,,,,
28016.00,,7.74,,4.30,,,,,,,,,,
28013.00,,7.78,,4.31,,,,,,,,,,
28012.00,,7.77,,4.27,,,,,,,,,,
28011.00,,7.89,,4.26,,,,,,,,,,
28010.00,,7.90,,4.23,,,,,,,,,,
28009.00,,7.89,,4.24,,,,,,,,,,
28006.00,,7.89,,4.24,,,,,,,,,,
28005.00,,7.95,,4.19,,,,,,,,,,
28004.00,,7.92,,4.17,,,,,,,,,,
28003.00,,7.75,,4.11,,,,,,,,,,
28002.00,,7.63,,4.05,,,,,,,,,,
27999.00,,7.41,,4.05,,,,,,,,,,
27998.00,,7.36,,4.01,,,,,,,,,,
27997.00,,7.65,,4.02,,,,,,,,,,
27996.00,,7.57,,3.99,,,,,,,,,,
27995.00,,7.51,,4.03,,,,,,,,,,
27992.00,,7.44,,4.04,,,,,,,,,,
27991.00,,7.51,,4.08,,,,,,,,,,
27990.00,,7.63,,4.17,,,,,,,,,,
27989.00,,7.63,,4.23,,,,,,,,,,
27988.00,,7.66,,4.18,,,,,,,,,,
27985.00,,7.63,,4.18,,,,,,,,,,
27984.00,,7.75,,4.16,,,,,,,,,,
27983.00,,7.74,,4.10,,,,,,,,,,
27982.00,,7.68,,4.12,,,,,,,,,,
27981.00,,7.50,,4.05,,,,,,,,,,
27978.00,,7.42,,3.98,,,,,,,,,,
27977.00,,7.44,,3.95,,,,,,,,,,
27976.00,,7.48,,3.96,,,,,,,,,,
27975.00,,7.42,,3.95,,,,,,,,,,
27974.00,,7.28,,3.93,,,,,,,,,,
27971.00,,7.32,,3.95,,,,,,,,,,
27970.00,,7.22,,3.93,,,,,,,,,,
27969.00,,7.16,,3.88,,,,,,,,,,
27968.00,,7.25,,3.90,,,,,,,,,,
27967.00,,7.23,,3.92,,,,,,,,,,
27964.00,,7.25,,3.90,,,,,,,,,,
27963.00,,7.25,,3.90,,,,,,,,,,
27962.00,,7.29,,3.93,,,,,,,,,,
27961.00,,7.16,,3.91,,,,,,,,,,
27960.00,,7.36,,3.92,,,,,,,,,,
27957.00,,7.38,,3.92,,,,,,,,,,
27956.00,,7.51,,3.95,,,,,,,,,,
27955.00,,7.69,,3.96,,,,,,,,,,
27954.00,,7.60,,3.94,,,,,,,,,,
27953.00,,7.62,,3.95,,,,,,,,,,
27950.00,,7.60,,3.90,,,,,,,,,,
27949.00,,7.57,,3.85,,,,,,,,,,
27948.00,,7.60,,3.80,,,,,,,,,,
27947.00,,7.65,,3.83,,,,,,,,,,
27946.00,,7.60,,3.87,,,,,,,,,,
27943.00,,7.60,,3.87,,,,,,,,,,
27942.00,,7.53,,3.84,,,,,,,,,,
27941.00,,7.57,,3.83,,,,,,,,,,
27940.00,,7.54,,3.80,,,,,,,,,,
27939.00,,7.33,,3.78,,,,,,,,,,
27936.00,,7.33,,3.78,,,,,,,,,,
27935.00,,7.28,,3.76,,,,,,,,,,
27934.00,,7.29,,3.69,,,,,,,,,,
27933.00,,7.32,,3.74,,,,,,,,,,
27932.00,,7.39,,3.74,,,,,,,,,,
27929.00,,7.38,,3.76,,,,,,,,,,
27928.00,,7.44,,3.73,,,,,,,,,,
27927.00,,7.39,,3.70,,,,,,,,,,
27926.00,,7.42,,3.72,,,,,,,,,,
27925.00,,7.53,,3.71,,,,,,,,,,
27922.00,,7.38,,3.63,,,,,,,,,,
27921.00,,7.16,,3.56,,,,,,,,,,
27920.00,,7.08,,3.55,,,,,,,,,,
27919.00,,7.04,,3.52,,,,,,,,,,
27918.00,,6.98,,3.53,,,,,,,,,,
27915.00,,6.89,,3.52,,,,,,,,,,
27914.00,,6.96,,3.50,,,,,,,,,,
27913.00,,6.84,,3.51,,,,,,,,,,
27912.00,,6.62,,3.49,,,,,,,,,,
27911.00,,6.62,,3.50,,,,,,,,,,
27908.00,,6.62,,3.50,,,,,,,,,,
27907.00,,6.47,,3.47,,,,,,,,,,
27906.00,,6.59,,3.49,,,,,,,,,,
27905.00,,6.54,,3.46,,,,,,,,,,
27904.00,,6.47,,3.46,,,,,,,,,,
27901.00,,6.66,,3.51,,,,,,,,,,
27900.00,,6.75,,3.54,,,,,,,,,,
27899.00,,6.44,,3.50,,,,,,,,,,
27898.00,,6.31,,3.43,,,,,,,,,,
27897.00,,6.23,,3.41,,,,,,,,,,
27894.00,,6.25,,3.43,,,,,,,,,,
27893.00,,6.29,,3.47,,,,,,,,,,
27892.00,,6.40,,3.50,,,,,,,,,,
27891.00,,6.35,,3.50,,,,,,,,,,
27890.00,,6.48,,3.49,,,,,,,,,,
27887.00,,6.25,,3.40,,,,,,,,,,
27886.00,,6.04,,3.37,,,,,,,,,,
27885.00,,6.07,,3.36,,,,,,,,,,
27884.00,,6.07,,3.35,,,,,,,,,,
27883.00,,5.98,,3.32,,,,,,,,,,
27880.00,,5.99,,3.30,,,,,,,,,,
27879.00,,5.99,,3.30,,,,,,,,,,
27878.00,,6.02,,3.31,,,,,,,,,,
27877.00,,6.07,,3.33,,,,,,,,,,
27876.00,,6.03,,3.38,,,,,,,,,,
27873.00,,6.02,,3.37,,,,,,,,,,
27872.00,,6.13,,3.39,,,,,,,,,,
27871.00,,6.14,,3.46,,,,,,,,,,
27870.00,,6.00,,3.44,,,,,,,,,,
27869.00,,5.84,,3.39,,,,,,,,,,
27866.00,,5.71,,3.28,,,,,,,,,,
27865.00,,5.71,,3.28,,,,,,,,,,
27864.00,,5.78,,3.28,,,,,,,,,,
27863.00,,5.87,,3.32,,,,,,,,,,
27862.00,,5.84,,3.28,,,,,,,,,,
27859.00,,5.79,,3.30,,,,,,,,,,
27858.00,,5.80,,3.29,,,,,,,,,,
27857.00,,5.87,,3.30,,,,,,,,,,
27856.00,,5.95,,3.34,,,,,,,,,,
27855.00,,6.04,,3.40,,,,,,,,,,
27852.00,,5.94,,3.37,,,,,,,,,,
27851.00,,5.95,,3.43,,,,,,,,,,
27850.00,,6.00,,3.44,,,,,,,,,,
27849.00,,5.95,,3.38,,,,,,,,,,
27848.00,,5.98,,3.34,,,,,,,,,,
27845.00,,6.06,,3.35,,,,,,,,,,
27844.00,,6.02,,3.33,,,,,,,,,,
27843.00,,6.10,,3.42,,,,,,,,,,
27842.00,,6.07,,3.46,,,,,,,,,,
27841.00,,5.93,,3.31,,,,,,,,,,
27838.00,,5.83,,3.25,,,,,,,,,,
27837.00,,5.72,,3.14,,,,,,,,,,
27836.00,,5.63,,3.17,,,,,,,,,,
27835.00,,5.64,,3.19,,,,,,,,,,
27834.00,,5.57,,3.12,,,,,,,,,,
27831.00,,5.57,,3.17,,,,,,,,,,
27830.00,,5.65,,3.18,,,,,,,,,,
27829.00,,5.60,,3.17,,,,,,,,,,
27828.00,,5.68,,3.11,,,,,,,,,,
27827.00,,5.60,,3.15,,,,,,,,,,
27824.00,,5.43,,3.12,,,,,,,,,,
27823.00,,5.41,,3.11,,,,,,,,,,
27822.00,,5.68,,3.16,,,,,,,,,,
27821.00,,5.91,,3.23,,,,,,,,,,
27820.00,,5.91,,3.24,,,,,,,,,,
27817.00,,5.91,,3.22,,,,,,,,,,
27816.00,,5.92,,3.14,,,,,,,,,,
27815.00,,6.02,,3.21,,,,,,,,,,
27814.00,,6.08,,3.30,,,,,,,,,,
27813.00,,6.08,,3.38,,,,,,,,,,
27810.00,,6.21,,3.47,,,,,,,,,,
27809.00,,6.30,,3.44,,,,,,,,,,
27808.00,,6.00,,3.23,,,,,,,,,,
27807.00,,6.01,,3.23,,,,,,,,,,
27806.00,,6.10,,3.27,,,,,,,,,,
27803.00,,6.10,,3.27,,,,,,,,,,
27802.00,,6.29,,3.35,,,,,,,,,,
27801.00,,6.33,,3.45,,,,,,,,,,
27800.00,,6.28,,3.43,,,,,,,,,,
27799.00,,6.28,,3.52,,,,,,,,,,
27796.00,,6.26,,3.50,,,,,,,,,,
27795.00,,6.46,,3.52,,,,,,,,,,
27794.00,,6.46,,3.58,,,,,,,,,,
27793.00,,6.20,,3.52,,,,,,,,,,
27792.00,,6.11,,3.49,,,,,,,,,,
27789.00,,6.16,,3.39,,,,,,,,,,
27788.00,,6.13,,3.47,,,,,,,,,,
27787.00,,6.04,,3.50,,,,,,,,,,
27786.00,,6.05,,3.58,,,,,,,,,,
27785.00,,6.02,,3.60,,,,,,,,,,
27782.00,,6.03,,3.59,,,,,,,,,,
27781.00,,6.06,,3.52,,,,,,,,,,
27780.00,,6.01,,3.58,,,,,,,,,,
27779.00,,6.20,,3.56,,,,,,,,,,
27778.00,,6.26,,3.58,,,,,,,,,,
27775.00,,6.27,,3.54,,,,,,,,,,
27774.00,,6.32,,3.58,,,,,,,,,,
27773.00,,6.36,,3.57,,,,,,,,,,
27772.00,,6.29,,3.53,,,,,,,,,,
27771.00,,6.39,,3.62,,,,,,,,,,
27768.00,,6.32,,3.49,,,,,,,,,,
27767.00,,6.25,,3.45,,,,,,,,,,
27766.00,,6.18,,3.47,,,,,,,,,,
27765.00,,6.13,,3.47,,,,,,,,,,
27764.00,,6.01,,3.50,,,,,,,,,,
27761.00,,5.91,,3.42,,,,,,,,,,
27760.00,,5.81,,3.34,,,,,,,,,,
27759.00,,5.81,,3.34,,,,,,,,,,
27758.00,,5.81,,3.34,,,,,,,,,,
27757.00,,5.81,,3.37,,,,,,,,,,
27754.00,,5.82,,3.41,,,,,,,,,,
27753.00,,5.66,,3.38,,,,,,,,,,
27752.00,,5.66,,3.38,,,,,,,,,,
27751.00,,5.55,,3.31,,,,,,,,,,
27750.00,,5.52,,3.29,,,,,,,,,,
27747.00,,5.64,,3.35,,,,,,,,,,
27746.00,,5.65,,3.34,,,,,,,,,,
27745.00,,5.62,,3.36,,,,,,,,,,
27744.00,,5.61,,3.31,,,,,,,,,,
27743.00,,5.57,,3.27,,,,,,,,,,
27740.00,,5.57,,3.25,,,,,,,,,,
27739.00,,5.59,,3.25,,,,,,,,,,
27738.00,,5.63,,3.28,,,,,,,,,,
27737.00,,5.54,,3.24,,,,,,,,,,
27736.00,,5.43,,3.14,,,,,,,,,,
27733.00,,5.41,,3.08,,,,,,,,,,
27732.00,,5.44,,3.13,,,,,,,,,,
27731.00,,5.46,,3.14,,,,,,,,,,
27730.00,,5.53,,3.18,,,,,,,,,,
27729.00,,5.64,,3.25,,,,,,,,,,
27726.00,,5.72,,3.12,,,,,,,,,,
27725.00,,5.57,,3.00,,,,,,,,,,
27724.00,,5.57,,3.00,,,,,,,,,,
27723.00,,5.50,,3.01,,,,,,,,,,
27722.00,,5.39,,2.99,,,,,,,,,,
27719.00,,5.36,,3.01,,,,,,,,,,
27718.00,,5.33,,3.02,,,,,,,,,,
27717.00,,5.39,,3.00,,,,,,,,,,
27716.00,,5.51,,3.05,,,,,,,,,,
27715.00,,5.67,,3.09,,,,,,,,,,
27712.00,,5.65,,3.08,,,,,,,,,,
27711.00,,5.72,,3.07,,,,,,,,,,
27710.00,,5.55,,3.08,,,,,,,,,,
27709.00,,5.41,,3.01,,,,,,,,,,
27708.00,,5.34,,3.00,,,,,,,,,,
27705.00,,5.35,,2.99,,,,,,,,,,
27704.00,,5.52,,3.01,,,,,,,,,,
27703.00,,5.60,,3.04,,,,,,,,,,
27702.00,,5.67,,3.06,,,,,,,,,,
27701.00,,5.57,,3.02,,,,,,,,,,
27698.00,,5.64,,3.06,,,,,,,,,,
27697.00,,5.76,,3.12,,,,,,,,,,
27696.00,,5.75,,3.14,,,,,,,,,,
27695.00,,5.73,,3.14,,,,,,,,,,
27694.00,,5.82,,3.12,,,,,,,,,,
27691.00,,5.75,,3.14,,,,,,,,,,
27690.00,,5.74,,3.14,,,,,,,,,,
27689.00,,5.69,,3.12,,,,,,,,,,
27688.00,,5.64,,3.11,,,,,,,,,,
27687.00,,5.76,,3.11,,,,,,,,,,
27684.00,,5.71,,3.10,,,,,,,,,,
27683.00,,5.92,,3.12,,,,,,,,,,
27682.00,,5.97,,3.18,,,,,,,,,,
27681.00,,6.15,,3.27,,,,,,,,,,
27680.00,,6.20,,3.28,,,,,,,,,,
27677.00,,6.22,,3.24,,,,,,,,,,
27676.00,,6.34,,3.32,,,,,,,,,,
27675.00,,6.27,,3.32,,,,,,,,,,
27674.00,,6.27,,3.28,,,,,,,,,,
27673.00,,6.32,,3.32,,,,,,,,,,
27670.00,,6.39,,3.25,,,,,,,,,,
27669.00,,6.22,,3.16,,,,,,,,,,
27668.00,,6.19,,3.16,,,,,,,,,,
27667.00,,6.24,,3.17,,,,,,,,,,
27666.00,,6.45,,3.22,,,,,,,,,,
27663.00,,6.56,,3.25,,,,,,,,,,
27662.00,,6.55,,3.25,,,,,,,,,,
27661.00,,6.53,,3.29,,,,,,,,,,
27660.00,,6.46,,3.23,,,,,,,,,,
27659.00,,6.47,,3.27,,,,,,,,,,
27656.00,,6.48,,3.34,,,,,,,,,,
27655.00,,6.52,,3.33,,,,,,,,,,
27654.00,,6.48,,3.24,,,,,,,,,,
27653.00,,6.48,,3.23,,,,,,,,,,
27652.00,,6.52,,3.23,,,,,,,,,,
27649.00,,6.52,,3.26,,,,,,,,,,
27648.00,,6.54,,3.24,,,,,,,,,,
27647.00,,6.52,,3.22,,,,,,,,,,
27646.00,,6.56,,3.28,,,,,,,,,,
27645.00,,6.61,,3.36,,,,,,,,,,
27642.00,,6.60,,3.33,,,,,,,,,,
27641.00,,6.57,,3.30,,,,,,,,,,
27640.00,,6.48,,3.38,,,,,,,,,,
27639.00,,6.47,,3.29,,,,,,,,,,
27638.00,,6.65,,3.43,,,,,,,,,,
27635.00,,6.65,,3.43,,,,,,,,,,
27634.00,,6.68,,3.41,,,,,,,,,,
27633.00,,6.56,,3.28,,,,,,,,,,
27632.00,,6.47,,3.25,,,,,,,,,,
27631.00,,6.59,,3.34,,,,,,,,,,
27628.00,,6.52,,3.40,,,,,,,,,,
27627.00,,6.41,,3.29,,,,,,,,,,
27626.00,,6.44,,3.40,,,,,,,,,,
27625.00,,6.53,,3.46,,,,,,,,,,
27624.00,,6.61,,3.54,,,,,,,,,,
27621.00,,6.60,,3.57,,,,,,,,,,
27620.00,,6.56,,3.51,,,,,,,,,,
27619.00,,6.56,,3.47,,,,,,,,,,
27618.00,,6.65,,3.51,,,,,,,,,,
27617.00,,6.53,,3.48,,,,,,,,,,
27614.00,,6.55,,3.47,,,,,,,,,,
27613.00,,6.62,,3.43,,,,,,,,,,
27612.00,,6.59,,3.41,,,,,,,,,,
27611.00,,6.63,,3.34,,,,,,,,,,
27610.00,,6.68,,3.45,,,,,,,,,,
27607.00,,6.86,,3.49,,,,,,,,,,
27606.00,,6.94,,3.50,,,,,,,,,,
27605.00,,6.90,,3.50,,,,,,,,,,
27604.00,,6.83,,3.55,,,,,,,,,,
27603.00,,6.90,,3.54,,,,,,,,,,
27600.00,,6.91,,3.56,,,,,,,,,,
27599.00,,6.91,,3.57,,,,,,,,,,
27598.00,,6.92,,3.52,,,,,,,,,,
27597.00,,6.96,,3.63,,,,,,,,,,
27596.00,,6.92,,3.72,,,,,,,,,,
27593.00,,7.02,,3.77,,,,,,,,,,
27592.00,,7.16,,3.74,,,,,,,,,,
27591.00,,7.20,,3.79,,,,,,,,,,
27590.00,,7.37,,3.79,,,,,,,,,,
27589.00,,7.37,,3.76,,,,,,,,,,
27586.00,,7.35,,3.76,,,,,,,,,,
27585.00,,7.34,,3.78,,,,,,,,,,
27584.00,,7.31,,3.83,,,,,,,,,,
27583.00,,7.19,,3.81,,,,,,,,,,
27582.00,,7.14,,3.79,,,,,,,,,,
27579.00,,7.28,,3.79,,,,,,,,,,
27578.00,,7.28,,3.79,,,,,,,,,,
27577.00,,7.17,,3.75,,,,,,,,,,
27576.00,,7.25,,3.80,,,,,,,,,,
27575.00,,7.45,,3.83,,,,,,,,,,
27572.00,,7.45,,3.86,,,,,,,,,,
27571.00,,7.48,,3.90,,,,,,,,,,
27570.00,,7.35,,3.93,,,,,,,,,,
27569.00,,7.31,,3.91,,,,,,,,,,
27568.00,,7.15,,3.78,,,,,,,,,,
27565.00,,7.06,,3.71,,,,,,,,,,
27564.00,,6.93,,3.68,,,,,,,,,,
27563.00,,6.82,,3.74,,,,,,,,,,
27562.00,,6.79,,3.74,,,,,,,,,,
27561.00,,6.84,,3.78,,,,,,,,,,
27558.00,,6.80,,3.73,,,,,,,,,,
27557.00,,6.58,,3.67,,,,,,,,,,
27556.00,,6.62,,3.73,,,,,,,,,,
27555.00,,6.54,,3.66,,,,,,,,,,
27554.00,,6.75,,3.77,,,,,,,,,,
27551.00,,6.88,,3.88,,,,,,,,,,
27550.00,,6.89,,3.91,,,,,,,,,,
27549.00,,6.87,,3.94,,,,,,,,,,
27548.00,,6.88,,3.97,,,,,,,,,,
27547.00,,6.90,,3.93,,,,,,,,,,
27544.00,,6.71,,3.78,,,,,,,,,,
27543.00,,6.62,,3.64,,,,,,,,,,
27542.00,,6.59,,3.68,,,,,,,,,,
27541.00,,6.62,,3.67,,,,,,,,,,
27540.00,,6.67,,3.65,,,,,,,,,,
27537.00,,6.67,,3.65,,,,,,,,,,
27536.00,,6.54,,3.61,,,,,,,,,,
27535.00,,6.43,,3.62,,,,,,,,,,
27534.00,,6.38,,3.58,,,,,,,,,,
27533.00,,6.30,,3.55,,,,,,,,,,
27530.00,,6.35,,3.56,,,,,,,,,,
27529.00,,6.37,,3.60,,,,,,,,,,
27528.00,,6.41,,3.58,,,,,,,,,,
27527.00,,6.34,,3.55,,,,,,,,,,
27526.00,,6.33,,3.56,,,,,,,,,,
27523.00,,6.48,,3.66,,,,,,,,,,
27522.00,,6.66,,3.79,,,,,,,,,,
27521.00,,6.65,,3.77,,,,,,,,,,
27520.00,,6.66,,3.72,,,,,,,,,,
27519.00,,6.73,,3.86,,,,,,,,,,
27516.00,,6.62,,3.85,,,,,,,,,,
27515.00,,6.54,,3.76,,,,,,,,,,
27514.00,,6.37,,3.68,,,,,,,,,,
27513.00,,6.31,,3.61,,,,,,,,,,
27512.00,,6.32,,3.65,,,,,,,,,,
27509.00,,6.35,,3.69,,,,,,,,,,
27508.00,,6.35,,3.65,,,,,,,,,,
27507.00,,6.36,,3.64,,,,,,,,,,
27506.00,,6.51,,3.65,,,,,,,,,,
27505.00,,6.36,,3.61,,,,,,,,,,
27502.00,,6.30,,3.50,,,,,,,,,,
27501.00,,6.38,,3.51,,,,,,,,,,
27500.00,,6.28,,3.37,,,,,,,,,,
27499.00,,5.97,,3.35,,,,,,,,,,
27498.00,,5.80,,3.24,,,,,,,,,,
27495.00,,5.64,,3.21,,,,,,,,,,
27494.00,,5.77,,3.22,,,,,,,,,,
27493.00,,5.66,,3.23,,,,,,,,,,
27492.00,,5.49,,3.19,,,,,,,,,,
27491.00,,5.45,,3.14,,,,,,,,,,
27488.00,,5.50,,3.12,,,,,,,,,,
27487.00,,5.62,,3.19,,,,,,,,,,
27486.00,,5.80,,3.25,,,,,,,,,,
27485.00,,5.78,,3.21,,,,,,,,,,
27484.00,,5.78,,3.28,,,,,,,,,,
27481.00,,5.78,,3.35,,,,,,,,,,
27480.00,,5.78,,3.35,,,,,,,,,,
27479.00,,5.64,,3.22,,,,,,,,,,
27478.00,,5.50,,3.14,,,,,,,,,,
27477.00,,5.34,,3.02,,,,,,,,,,
27474.00,,5.47,,3.06,,,,,,,,,,
27473.00,,5.49,,3.04,,,,,,,,,,
27472.00,,5.50,,3.06,,,,,,,,,,
27471.00,,5.48,,3.02,,,,,,,,,,
27470.00,,5.56,,3.15,,,,,,,,,,
27467.00,,5.38,,2.99,,,,,,,,,,
27466.00,,5.32,,2.97,,,,,,,,,,
27465.00,,5.12,,2.95,,,,,,,,,,
27464.00,,4.96,,2.91,,,,,,,,,,
27463.00,,5.14,,2.88,,,,,,,,,,
27460.00,,5.14,,2.87,,,,,,,,,,
27459.00,,4.93,,2.85,,,,,,,,,,
27458.00,,5.04,,2.91,,,,,,,,,,
27457.00,,5.07,,2.96,,,,,,,,,,
27456.00,,5.09,,2.91,,,,,,,,,,
27453.00,,5.17,,2.90,,,,,,,,,,
27452.00,,5.21,,2.92,,,,,,,,,,
27451.00,,5.32,,2.92,,,,,,,,,,
27450.00,,5.38,,2.95,,,,,,,,,,
27449.00,,5.47,,2.97,,,,,,,,,,
27446.00,,5.49,,3.02,,,,,,,,,,
27445.00,,5.57,,3.01,,,,,,,,,,
27444.00,,5.45,,3.00,,,,,,,,,,
27443.00,,5.33,,2.91,,,,,,,,,,
27442.00,,5.37,,2.99,,,,,,,,,,
27439.00,,5.37,,2.99,,,,,,,,,,
27438.00,,5.28,,2.96,,,,,,,,,,
27437.00,,5.36,,2.95,,,,,,,,,,
27436.00,,5.33,,2.92,,,,,,,,,,
27435.00,,5.35,,2.89,,,,,,,,,,
27432.00,,5.47,,2.90,,,,,,,,,,
27431.00,,5.50,,2.91,,,,,,,,,,
27430.00,,5.37,,3.03,,,,,,,,,,
27429.00,,5.24,,2.87,,,,,,,,,,
27428.00,,5.24,,2.91,,,,,,,,,,
27425.00,,5.04,,2.79,,,,,,,,,,
27424.00,,4.78,,2.67,,,,,,,,,,
27423.00,,4.61,,2.74,,,,,,,,,,
27422.00,,4.71,,2.84,,,,,,,,,,
27421.00,,4.88,,2.88,,,,,,,,,,
27418.00,,4.74,,2.87,,,,,,,,,,
27417.00,,4.65,,2.91,,,,,,,,,,
27416.00,,4.85,,2.94,,,,,,,,,,
27415.00,,4.71,,2.86,,,,,,,,,,
27414.00,,4.81,,2.89,,,,,,,,,,
27411.00,,4.71,,2.84,,,,,,,,,,
27410.00,,4.91,,2.94,,,,,,,,,,
27409.00,,4.90,,2.93,,,,,,,,,,
27408.00,,4.83,,2.83,,,,,,,,,,
27407.00,,4.97,,2.93,,,,,,,,,,
27404.00,,5.13,,3.06,,,,,,,,,,
27403.00,,5.11,,3.06,,,,,,,,,,
27402.00,,5.03,,2.93,,,,,,,,,,
27401.00,,5.31,,3.08,,,,,,,,,,
27400.00,,5.41,,3.14,,,,,,,,,,
27397.00,,5.47,,3.23,,,,,,,,,,
